"Tabla de indicadores","","Fecha de descarga: 18-08-2017 (18:00:59)","","","","","","","","","","","","",""
"Tlaltenango, Zacatecas","Tomas con servicio continuo (%)","100","100","","","100","82.63","","82.2","78.36","80.77","78.45","76.48","58.93","57.95"
"Monte Escobedo, Zacatecas","Tomas con servicio continuo (%)","","","","","","","74.48","71.25","75.66","75.65","77.92","72.26","71.72","72.36"
"Tequesquitengo, Morelos","Tomas con servicio continuo (%)","","","","","","","","","","","","","",""
"Chiautempan, Tlaxcala","Tomas con servicio continuo (%)","","","","","","","","","","","","","80.24","79.36"
"González, Tamaulipas","Tomas con servicio continuo (%)","96.47","96.08","95.66","95.31","94.87","94.44","94.15","93.8","93.39","93","92.34","92.32","90.72","94.78"
"Acaponeta, Nayarit","Tomas con servicio continuo (%)","","","","","","","","","","","","","",""
"Jala, Nayarit","Tomas con servicio continuo (%)","","","","","","","","","98.5","98.52","98.51","98.51","98.53","100.4"
"Lerma, México","Tomas con servicio continuo (%)","","","","","","","","","","","","","100",""
"Rosamorada, Nayarit","Tomas con servicio continuo (%)","","","","","","","","","","","","","89.81","91.99"
"Calera, Zacatecas","Tomas con servicio continuo (%)","","","","100","100","100","86.5","","83.18","84.19","84.35","78.3","77.66","82.74"
"El Salto, Durango","Tomas con servicio continuo (%)","","","","","","","","","","","","92.19","96.36","81.09"
"Villa Uni?n, Sinaloa","Tomas con servicio continuo (%)","","","","","","","","","100","100","100","100","100","100"
"Asientos, Aguascalientes","Tomas con servicio continuo (%)","","","","","","","","","","","","","98.96","99.13"
"Amatlán de Cañas, Nayarit","Tomas con servicio continuo (%)","","","","","","","","","","","","96.49","92.02","90.8"
"Guachochi, Chihuahua","Tomas con servicio continuo (%)","","","","","","","","","","","","","",""
"Plat?n S?nchez, Veracruz","Tomas con servicio continuo (%)","","","","","","","","","","","","","100","100"
"Huatabampo, Sonora","Redes e instalaciones (%)","","","0.52","1.33","","","","1.82","","","","","",""
"Huauchinango, Puebla","Redes e instalaciones (%)","0.82","0.82","0.91","1.01","1.15","0.96","0.96","1.15","1.15","1.15","0.96","1.2","1.15","1.15"
"Huejutla de Reyes, Hidalgo","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Huixquilucan, México","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Jesús María, Aguascalientes","Redes e instalaciones (%)","","","","","","","","","","2.28","","3.41","3.41","0.55"
"Lagos de Moreno, Jalisco","Redes e instalaciones (%)","","","","","","","100","","100","","92.24","83.87","83.87","87.7"
"Los Cabos, Baja California Sur","Redes e instalaciones (%)","5","5","2.3","5","5","5","5","5","5","5","5","5","5",""
"Meoqui, Chihuahua","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Palenque, Chiapas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Puente de Ixtla, Morelos","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Río Bravo, Tamaulipas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Saucillo, Chihuahua","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Taxco, Guerrero","Redes e instalaciones (%)","","","","","","","66.84","66.84","41.73","52.35","","","",""
"Tecámac, México","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tlaltizapán, Morelos","Redes e instalaciones (%)","","","","","1.6","1.67","0.33","","0.27","0.4","0.1","","",""
"Tlaquepaque, Jalisco","Redes e instalaciones (%)","","","","","","","10","100","100","100","100","","",""
"Tuxpan, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Zacatepec, Morelos","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Cd. Victoria, Tamaulipas","Redes e instalaciones (%)","9.46","6.17","6.98","8.6","6.93","7.41","4.92","4.41","5.15","","","","3.37",""
"Francisco I. Madero, Coahuila","Redes e instalaciones (%)","","","","","","","","","","","3.33","","",""
"Jiutepec, Morelos","Redes e instalaciones (%)","","","","","","100","","","","","","","",""
"Jojutla, Morelos","Redes e instalaciones (%)","","","","","","70.17","","","","","","","",""
"Matamoros, Coahuila","Redes e instalaciones (%)","","","","","100","100","100","100","100","100","100","","4.04","1.01"
"Matamoros, Tamaulipas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Mérida, Yucatán","Redes e instalaciones (%)","100","100","100","100","100","100","100","100","100","100","100","","",""
"Navojoa, Sonora","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Nuevo Laredo, Tamaulipas","Redes e instalaciones (%)","","","","","","","","98.73","98.74","1.24","1.83","","",""
"Pátzcuaro, Michoacán","Redes e instalaciones (%)","","","","100","100","100","100","100","100","","","","",""
"San Cristobal de las Casas, Chiapas","Redes e instalaciones (%)","","","86.21","","","","","","","","","70","71","75"
"San Pedro, Coahuila","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Santa Rosalía, Baja California Sur","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tehuacan, Puebla","Redes e instalaciones (%)","90","90","89.97","89.96","89.96","100","100","100","100","","","","",""
"Uruapan, Michoacán","Redes e instalaciones (%)","100","100","100","100","100","","","","","","","","",""
"Xalisco, Nayarit","Redes e instalaciones (%)","","","","","","","0.46","","3.12","","","","",""
"Zamora, Michoacán","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Zihuatanejo, Guerrero","Redes e instalaciones (%)","","","","","","","","","","","","","","100"
"Oaxaca, Oaxaca","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tapachula, Chiapas","Redes e instalaciones (%)","","","","","","","","","104.36","","","","",""
"Tepeji del Río, Hidalgo","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tlaxcala, Tlaxcala","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tultitlán, México","Redes e instalaciones (%)","100","100","100","100","","100","100","","","","","","",""
"Santa Catarina, Guanajuato","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Zacapu, Michoacán","Redes e instalaciones (%)","","","","","","","","","","","","","100","100"
"Loreto, Baja California Sur","Redes e instalaciones (%)","","","","","","","","","","","","","100",""
"Tierra Blanca, Guanajuato","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Victoria, Guanajuato","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Santa María del Oro, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Yuriria, Guanajuato","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Ixtlán, Michoacán","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Salvador Alvarado, Sinaloa","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Badiraguato, Sinaloa","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Atizapán de Zaragoza, México","Redes e instalaciones (%)","","","","","","","","","","","","100","100",""
"Bahía de Banderas, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Huasca de Ocampo, Hidalgo","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Concepción del Oro, Zacatecas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Ruiz, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","100","100"
"Tecuala, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Río Grande, Zacatecas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Jalpa, Zacatecas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"San Pedro Cholula, Puebla","Redes e instalaciones (%)","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"Empalme, Sonora","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Chalco, México","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Luis Moya, Zacatecas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tlaltenango, Zacatecas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Monte Escobedo, Zacatecas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tequesquitengo, Morelos","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Chiautempan, Tlaxcala","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"González, Tamaulipas","Redes e instalaciones (%)","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"Acaponeta, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Jala, Nayarit","Redes e instalaciones (%)","","","","","","","","","21.3","21.3","21.3","21.3","21.3",""
"Lerma, México","Redes e instalaciones (%)","","","","","","","","","","","","","","1.76"
"Rosamorada, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Calera, Zacatecas","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"El Salto, Durango","Redes e instalaciones (%)","","","","","","","","","","","","40","50","37.5"
"Villa Uni?n, Sinaloa","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Asientos, Aguascalientes","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Amatlán de Cañas, Nayarit","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Guachochi, Chihuahua","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Plat?n S?nchez, Veracruz","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tecate, Baja California","Redes e instalaciones (%)","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"Tijuana, Baja California","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Ensenada, Baja California","Redes e instalaciones (%)","","","","","","","100","100","100","100","100","100","100","100"
"Mexicali, Baja California","Redes e instalaciones (%)","72.5","75.44","78.12","80.57","82.82","87.42","80.42","90.04","90.44","89.16","88.31","88.17","88.33","88.59"
"Torreón, Coahuila","Redes e instalaciones (%)","7.48","9.09","5.17","6.67","6.56","7.94","7.64","10.15","10","10","100","","100","1.38"
"Saltillo, Coahuila","Redes e instalaciones (%)","","","","","","","","","100","100","100","99.96","100.18","0.01"
"Irapuato, Guanajuato","Redes e instalaciones (%)","","","","","","","","","0.79","","","","",""
"Celaya, Guanajuato","Redes e instalaciones (%)","","","","","","","","100","100","100","100","100","100","100"
"Toluca, México","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Atlacomulco, México","Redes e instalaciones (%)","","98.63","100","100","100","100","100","100","","","","","100","100"
"Monterrey, Nuevo León","Redes e instalaciones (%)","1.99","1.79","2.36","2.24","2.27","2.09","1.68","1.61","1.81","1.19","1.43","1.55","1.32","1.45"
"Puebla, Puebla","Redes e instalaciones (%)","100","100","100","100","100","100","98.62","98.62","98.62","98.17","98.17","100","99.81","100"
"Izucar de Matamoros, Puebla","Redes e instalaciones (%)","64.46","74.06","76.1","78.31","78.08","79.73","82.25","85.29","87.47","87.47","88.01","100","100","100"
"San Juan del Río, Querétaro","Redes e instalaciones (%)","","","","","","","","","","11.08","11.54","12.73","",""
"Othón P. Blanco - Chetumal, Quintana Roo","Redes e instalaciones (%)","","","","","","","3.06","3.27","6.32","5.82","5.09","6.73","4.64","5.77"
"Culiacán, Sinaloa","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Guaymas, Sonora","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Córdoba, Veracruz","Redes e instalaciones (%)","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"Martínez de la Torre, Veracruz","Redes e instalaciones (%)","100","100","100","100","100","","","","","","","","1.79","4.29"
"Xalapa, Veracruz","Redes e instalaciones (%)","","","","","","100","100","100","100","100","","100","24.44","30.67"
"Tuxtla Gutiérrez, Chiapas","Redes e instalaciones (%)","51.11","50","59.62","56.14","58.33","58.46","68.21","72.29","70.59","85.88","85.88","85.88","85.88",""
"Gómez Palacio, Durango","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Durango, Durango","Redes e instalaciones (%)","","","","","","","","","","","8.66","8.03","4.26","5.1"
"León, Guanajuato","Redes e instalaciones (%)","","","","","","","","100","100","100","100","100","100","100"
"Salamanca, Guanajuato","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Guanajuato, Guanajuato","Redes e instalaciones (%)","","","","","","","","","","","76.96","","",""
"Acapulco, Guerrero","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Lázaro Cárdenas, Michoacán","Redes e instalaciones (%)","","","","","","","","","25.33","10.14","0.36","0.07","0.49","0.49"
"Querétaro, Querétaro","Redes e instalaciones (%)","","","","","","","","","","","","100","100",""
"Guasave, Sinaloa","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"San Luis Río Colorado, Sonora","Redes e instalaciones (%)","","","","","","","","","","","100","100","100",""
"Hermosillo, Sonora","Redes e instalaciones (%)","","0.47","","14.21","12.09","4.68","4","6.01","2.78","1.58","2.21","3.76","2.29","1.54"
"Agua Prieta, Sonora","Redes e instalaciones (%)","100","100","100","100","100","100","100","11.2","5.72","11.93","","3.64","2.56","0.7"
"Caborca, Sonora","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Valle de Chalco, México","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Nogales, Sonora","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Veracruz, Veracruz","Redes e instalaciones (%)","","","","","","","","100","100","100","100","100","100",""
"Minatitlán, Veracruz","Redes e instalaciones (%)","","","","","","","","","","","","100","100","100"
"Valladolid, Yucatán","Redes e instalaciones (%)","","","100","100","100","100","","","","","","","",""
"Zacatecas, Zacatecas","Redes e instalaciones (%)","100","100","100","100","98.1","97.78","100","83.27","84.04","83.77","85.2","87.69","89.26","90.46"
"Mazatlán, Sinaloa","Redes e instalaciones (%)","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"La Paz BCS, Baja California Sur","Redes e instalaciones (%)","","","","","","","","","","27.44","0.29","0.33","",""
"Playa del Carmen, Quintana Roo","Redes e instalaciones (%)","75.4","85","90","96","","","100","","","4.09","3.93","4.5","4.33",""
"Felipe Carrillo Puerto, Quintana Roo","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Cozumel, Quintana Roo","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Cd. Juárez, Chihuahua","Redes e instalaciones (%)","","","","","","","","","","","","","",""
"Tlalnepantla, México","Redes e instalaciones (%)","","","","","","","","","60","60","60","60","100","100"
"Chihuahua, Chihuahua","Redes e instalaciones (%)","","3.85","3.7","8.47","9.23","1.02","1.01","6.57","0.47","4.04","6.3","1.65","",""
"Cd. Valles, San Luis Potosí","Redes e instalaciones (%)","","","","","","0.07","0.1","3.13","2.69","0.2","","2.1","2.83","2.84"
